"","Year","Country","HTS8","Value"
"268",2015,"Eswatini (Swaziland)","62044910",275
"269",2015,"Eswatini (Swaziland)","62052020",146158
"270",2015,"Eswatini (Swaziland)","62053020",186635
"271",2015,"Eswatini (Swaziland)","62064030",126413
"272",2015,"Eswatini (Swaziland)","62072100",116635
"273",2015,"Eswatini (Swaziland)","62082990",279
"274",2015,"Eswatini (Swaziland)","62111110",1287
"275",2015,"Eswatini (Swaziland)","62111210",3192
"276",2015,"Eswatini (Swaziland)","62113200",596
"277",2015,"Eswatini (Swaziland)","62114300",1753
"278",2015,"Eswatini (Swaziland)","63013000",636
"279",2015,"Eswatini (Swaziland)","63049200",10029
"280",2015,"Eswatini (Swaziland)","63079075",351
"281",2015,"Eswatini (Swaziland)","66011000",14044
"282",2015,"Eswatini (Swaziland)","69139050",8847
"283",2015,"Eswatini (Swaziland)","70072110",3708
"284",2015,"Eswatini (Swaziland)","71069210",6458
"285",2015,"Eswatini (Swaziland)","71081370",10255
"286",2015,"Eswatini (Swaziland)","71162050",10868
"287",2015,"Eswatini (Swaziland)","71179090",38350
"288",2015,"Eswatini (Swaziland)","73121060",6184
"289",2015,"Eswatini (Swaziland)","73121090",15143
"290",2015,"Eswatini (Swaziland)","73181520",13729
"291",2015,"Eswatini (Swaziland)","73211900",6243
"292",2015,"Eswatini (Swaziland)","73269085",3170
"293",2015,"Eswatini (Swaziland)","82029160",46451
"294",2015,"Eswatini (Swaziland)","82031090",0
"295",2015,"Eswatini (Swaziland)","82055980",3619
"296",2015,"Eswatini (Swaziland)","82077060",2550
"297",2015,"Eswatini (Swaziland)","82089060",2758
"298",2015,"Eswatini (Swaziland)","82090000",2839
"299",2015,"Eswatini (Swaziland)","84069045",5947
"300",2015,"Eswatini (Swaziland)","84131900",2537
"301",2015,"Eswatini (Swaziland)","84136000",8825
"302",2015,"Eswatini (Swaziland)","84149041",1595976
"303",2015,"Eswatini (Swaziland)","84193901",2796
"304",2015,"Eswatini (Swaziland)","84195050",55500
"305",2015,"Eswatini (Swaziland)","84199095",3526
"306",2015,"Eswatini (Swaziland)","84389090",7254
"307",2015,"Eswatini (Swaziland)","84439110",10500
"308",2015,"Eswatini (Swaziland)","84439130",11554
"309",2015,"Eswatini (Swaziland)","84439920",2984
"310",2015,"Eswatini (Swaziland)","84615040",5495
"311",2015,"Eswatini (Swaziland)","84669485",13160
"312",2015,"Eswatini (Swaziland)","84714101",2080
"313",2015,"Eswatini (Swaziland)","84715001",12185
"314",2015,"Eswatini (Swaziland)","84716020",4950
"315",2015,"Eswatini (Swaziland)","84759090",5005
"316",2015,"Eswatini (Swaziland)","84794000",17790
"317",2015,"Eswatini (Swaziland)","84798910",17080
"318",2015,"Eswatini (Swaziland)","84798998",141728
"319",2015,"Eswatini (Swaziland)","84799094",6832
"320",2015,"Eswatini (Swaziland)","84812000",29924
"321",2015,"Eswatini (Swaziland)","84818090",7425
"322",2015,"Eswatini (Swaziland)","84835090",2925
"323",2015,"Eswatini (Swaziland)","84869000",8043
"324",2015,"Eswatini (Swaziland)","85011060",3775
"325",2015,"Eswatini (Swaziland)","85013140",6592
"326",2015,"Eswatini (Swaziland)","85044040",57277
"327",2015,"Eswatini (Swaziland)","85044095",75798
"328",2015,"Eswatini (Swaziland)","85049075",2934
"329",2015,"Eswatini (Swaziland)","85049095",16252
"330",2015,"Eswatini (Swaziland)","85161000",8450
"331",2015,"Eswatini (Swaziland)","85176200",10511
"332",2015,"Eswatini (Swaziland)","85176900",4250
"333",2015,"Eswatini (Swaziland)","85234950",4092
"334",2015,"Eswatini (Swaziland)","85299039",5356
"335",2015,"Eswatini (Swaziland)","85339080",14570
"336",2015,"Eswatini (Swaziland)","85362000",3532
"337",2015,"Eswatini (Swaziland)","85364100",3792
