"","Year","Country","HTS8","Value"
"359",1997,"Argentina","12119080",79605
"360",1997,"Argentina","12122000",44044
"361",1997,"Argentina","13021990",29697
"362",1997,"Argentina","14049000",798864
"363",1997,"Argentina","15041040",4708
"364",1997,"Argentina","15081000",3206400
"365",1997,"Argentina","15091020",1069845
"366",1997,"Argentina","15091040",300552
"367",1997,"Argentina","15099020",30210
"368",1997,"Argentina","15121100",8123021
"369",1997,"Argentina","15154000",4899383
"370",1997,"Argentina","15156000",334841
"371",1997,"Argentina","15159040",327816
"372",1997,"Argentina","15162090",17206
"373",1997,"Argentina","15180040",21564
"374",1997,"Argentina","15200000",422711
"375",1997,"Argentina","15219040",223621
"376",1997,"Argentina","16010040",88125
"377",1997,"Argentina","16025009",4091748
"378",1997,"Argentina","16025010",24339321
"379",1997,"Argentina","16025020",60551077
"380",1997,"Argentina","16025060",20941633
"381",1997,"Argentina","16030090",443315
"382",1997,"Argentina","16041610",513229
"383",1997,"Argentina","16041660",175240
"384",1997,"Argentina","16041940",29917
"385",1997,"Argentina","16042010",506174
"386",1997,"Argentina","16051040",3096
"387",1997,"Argentina","16059060",227585
"388",1997,"Argentina","17011110",31336873
"389",1997,"Argentina","17023040",7020
"390",1997,"Argentina","17024040",2086
"391",1997,"Argentina","17026040",85059
"392",1997,"Argentina","17029040",6157
"393",1997,"Argentina","17029090",12006
"394",1997,"Argentina","17049035",9771885
"395",1997,"Argentina","17049090",32965
"396",1997,"Argentina","18063100",540785
"397",1997,"Argentina","18069001",1876
"398",1997,"Argentina","18069090",1636866
"399",1997,"Argentina","19012080",3050
"400",1997,"Argentina","19019042",64180
"401",1997,"Argentina","19019043",13505
"402",1997,"Argentina","19019090",50828
"403",1997,"Argentina","19053000",333897
"404",1997,"Argentina","19054000",42992
"405",1997,"Argentina","19059010",276479
"406",1997,"Argentina","19059090",23992
"407",1997,"Argentina","20057006",29750
"408",1997,"Argentina","20057075",42704
"409",1997,"Argentina","20059097",21009
"410",1997,"Argentina","20060090",1951
"411",1997,"Argentina","20079190",1541
"412",1997,"Argentina","20079945",11909
"413",1997,"Argentina","20079948",2130
"414",1997,"Argentina","20079975",46987
"415",1997,"Argentina","20081105",5446781
"416",1997,"Argentina","20081125",32084
"417",1997,"Argentina","20083037",249790
"418",1997,"Argentina","20083060",20000
"419",1997,"Argentina","20085020",359984
"420",1997,"Argentina","20089905",93150
"421",1997,"Argentina","20089980",42770
"422",1997,"Argentina","20089990",1442
"423",1997,"Argentina","20091100",40522
"424",1997,"Argentina","20091945",1710
"425",1997,"Argentina","20093040",35289
"426",1997,"Argentina","20093060",6402603
"427",1997,"Argentina","20096000",57224248
"428",1997,"Argentina","20097000",87052105
"429",1997,"Argentina","20098020",13027440
"430",1997,"Argentina","20098060",181027
"431",1997,"Argentina","21011121",63888
